id	content
GX004-69-11489073	"This site uses Java script for pop up menus                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             How the Census Works                    Used with permission from: the How Stuff Works web          site           http://howstuffworks.com/census                              In a country as large as the United States, how is it possible to count          each person residing within its borders? Every 10 years, this is the impossible          task that the Commerce Department's Census Bureau takes on. Census 2000          was billed by the bureau as ""the largest peacetime effort in the history          of the United States."" You may recall some of the hoopla surrounding this          effort in late 1999 and early 2000 as the nation prepared for National          Census Day-April 1.                     Counting seems to be the central theme of the United States in 2000, whether          it be dimpled and pregnant chads or each citizen living from the tip of          Maine to the Aleutian Islands off the most western part of Alaska. If          you live in the United States, there's a good chance that you received          one of the 98 million census forms that were mailed out by the Census          Bureau, and on April 1 an adult in each American household was supposed          to fill out this form and send it in. More than eight months later, the          official tally is in. Census 2000 shows that the resident population of          the United States as of April 1, 2000 is 281,421,906. That is a 13.2 percent          increase over 1990, when 248,709,873 were counted. See the Census Bureau          for details.                     The census is required by the U.S. Constitution under Article 1 Section          2, and performed once a decade to do more than just satisfy our curiosity          about the number of people that live in the country. In this edition of          How Stuff Works, you'll learn how the census is actually taken, how its          results are used to distribute federal funds and what impact the census          has on the U.S. House of Representatives.                     What Exactly Is the Census and How Long          Has It Been Around?                     The concept of a census, or counting of residents, is an ancient one dating          to Biblical times. The first census ever taken in North America, historians          say, was in 1576, 200 years before America gained its independence from          the British. Spanish King Philip II, who then ruled the large region,          sent American Indians through what is now Mexico with a list of 100 questions.          The Indians spoke no Spanish, so they recorded the answers in hieroglyphs          (pictures) and made maps the same way. (They even showed one-way streets          with footprints!)                    Since 1790, national census information has been taken every 10 years          (in years ending in zero) because it is mandated by the U.S. Constitution          and necessary to determining each area's representation in the U.S. House          of Representatives. In 1790, George Washington signed the act into law.          (Interestingly, several states had been taking their own census earlier          and continued to do so in non-zero-ending years.) While the Constitution          describes the census simply as an ""enumeration of inhabitants,"" the census          has evolved over time into a more comprehensive-and more useful-process.          Now, we can learn much more about our population than just the number          of people living in the United States.                     According to Judy Hanna Green's book Finding Treasures in the U.S. Federal          Census in 1790, the population of the United States was just under 4 million-not          counting slaves or the untaxed Indians. (A primary goal of the first census          was to provide information on men eligible for the military. On the heels          of the Revolutionary War, the new American citizens were especially conscious          of the importance of a strong military. Later, during the War of 1812,          much of the 1790 census was destroyed by fire.)                     In the first national census, 17 U.S. marshals appointed 200 assistants.          They rode on horseback all over the nation to count people, writing with          quill pens (Read more about pen history as How a Ballpoint Pen Works!)          on any scraps of paper they could find. The cost of that census project          was $45,000!                     Technology began to become part of census taking in 1890. The Census Bureau          developed a new electrical machine that could add up responses to questions          after census workers punched holes in the right places for each answer.          Cards were then fed into a machine that totaled the result. It was bulky          but a great advance at that time-anything that sped up the process was          a help since some of the results must be ready nine months after Census          Day (more about that later).                     The first modern computer, called ENIAC, was invented in 1946 at the University          of Pennsylvania. This computer, which was really many machines working          together, took up a whole room. The system was ready in time for use in          parts of the 1950 census, and the Census Bureau ordered its own computer,          called UNIVAC. That technology has improved over the years and now high-speed,          supercomputers are available to assist the census.                    Today, this technology plays a major role in the processing and census          data. The major automation features for Census 2000 include data capture          systems designed to handle the use of ""respondent-friendly"" questionnaires.          The Census Bureau uses the National Processing Center and works with contractors          who operate three processing centers responsible for a variety of data          capture functions:                      A full data capture and processing system records an image of every          questionnaire.            Questionnaires returned by mail will be sorted automatically to ensure          timely capture of   critical information needed before the non-response          follow-up.            Optical mark recognition will be used for all check-box data items.                     Intelligent character recognition (ICR) will be used to capture write-in          character-based data   items.            A clerical keying operation will capture and resolve difficult ICR cases.                     A quality assurance review will be conducted on data keying and scanning          activities.                     Census Bureau officials say the use of electronic imaging and captures          data in 2000 reduced the logistical and staffing requirements that accompany          handling large volumes of paper questionnaires.                     Most of the U.S. Census was taken door-to-door until 1960, when census          officials recognized the inefficiency of this method in dealing with such          a fast-growing, increasingly diverse and mobile population. That's when          they decided to use the mail to distribute forms. In the 1970 census,          about 60 percent was taken by mail and in 1980, about 90 percent. However,          in 1990, when the Census Bureau tried to take about 94 percent of the          census by mail, one in three households failed to return the forms. That's          why the most recent decennial census was the focus of a major, nationwide          awareness campaign, officials say.                    But neither technology nor mail has replaced the all-important census          team members. Among the thousands of workers today are:                      Administrators-They determine how each division of the Census Bureau          will do its part in the   census.            Enumerators-They go door-to-door to gather information from residents          who have not   returned their census forms.            Statisticians-They make sure the Census Bureau's math is right.            Demographers-These people understand the statistics and have studied          what statistics tell   about American life.                     They analyze the census numbers, comparing them with numbers from earlier          censuses, and tell us important things about the future. Why Is the Census          Important? Participating in the census is in everyone's best interest,          because the information on the forms is used by decision-makers to determine          which communities, schools, hospitals and roads need federal funding.          Filling out your census form is also the best way to make sure people          like you are represented in the census.                     Here are just a few examples of important uses for census numbers:                      The federal government uses census numbers to allocate over $100 billion          in federal funds annually for community programs and services, such as          education programs, housing and community development, health-care services          for the elderly, job training and many more.                      State, local and tribal governments use census information for planning          and allocating funds for new school construction, libraries and other          public buildings, highway safety and public transportation systems, new          roads and bridges, location of police and fire departments and many other          projects.                      Community organizations use census information to develop social service          programs, community action projects, senior lunch programs and child-care          centers.                      Businesses use the numbers to decide where to locate factories, shopping          centers, movie theaters, banks and offices-activities that often lead          to new jobs.                      The U.S. Congress uses the census totals to determine how many seats          your state will have in the U.S. House of Representatives. In addition,          states use the numbers to allocate seats in their law-making bodies. President          Clinton will deliver the apportionment counts to the 107th Congress during          the first week of its regular session in January 2000. The reapportioned          Congress, which will be the 108th, will convene in January 2003. This          reapportionment of the 435 seats in the House of Representatives could          have important political implications.                     All that we learn about ourselves through the census will help the United          States succeed over the next millennium. It's also a great way to tell          our leaders who we are and what we need. If you need a closer-to-home          reason for completing your census form, the Census Bureau suggests that          you consider the following:                      You can help your community thrive. Does your neighborhood have a lot          of traffic congestion, elderly people living alone or over-crowded schools?          Census numbers can help your community work out public improvement strategies.          Non-profit organizations use census numbers to estimate the number of          potential volunteers in communities across the nation.                     You can make your government work for you. The hundreds of billions          of dollars in federal and state funds allocated each year mean important          things to you-things such as school lunch programs, hospitals and highways!          (Using census numbers to support their request for a new community center,          senior citizens in one New England community successfully argued their          case before county commissioners.)                      You can get help when you need it. Many 911 emergency systems are based          on maps developed for the last census. Census information helps health          providers predict the spread of diseases through communities with children          or elderly people. And when floods, tornadoes or earthquakes hit, the          census tells rescuers how many people will need their help.                      You can help American businesses. Census numbers help industry reduce          financial risk and locate potential markets. This means that businesses          are able to determine the marketability of potential products and come          up products you want.                      You can get information you and your family need. Although individual          records are held confidential for 72 years (more about that coming up!),          you can request a certificate from past censuses that can be used to establish          your age, residence or relationship-information that could help you qualify          for a pension, establish citizenship or obtain an inheritance. (In 2072,          your great-grandchildren may want to use census information to research          family history. Right now, your children may be using census information          to do their homework.)                     Will I Sacrifice My Privacy If I Complete          the Form?                     By law, the Census Bureau cannot share your answers with others, including          welfare agencies, the Immigration and Naturalization Service, the Internal          Revenue Service, courts, police and the military. Under the provisions          of Title 13 of the U.S. Code, census bureau workers who break this law          face up to five years in prison and $5,000 in fines. The law works-millions          of questionnaires were processed during the 1990s without any breach of          trust.                     This should also be reassuring: Did you know that the law required each          batch of census forms to remain private for 72 years? This is to encourage          honesty and accurate information. The rationale behind this law is that          little negative impact could happen after 72 years, since most of the          people listed would be gone. So, this means that the latest census available          to the public is the one taken in 1920.                     The process of microfilming and printing the census also takes a long          time to accomplish because of the 72-year wait and also by the sheer volume          of documents. (This process usually takes another two years or so to complete          and make ready for the public, according to bureau officials.)                     First results of Census 2000 will be the state population totals used          to reapportion the U.S. House of Representatives, which must be delivered          to the President in exactly nine months-by Dec. 31, 2000. More detailed          data used to redraw U.S. and state majority and minority leaders by April          1, 2001.                      How Does the Census Process Actually          Work?                     In early March 2000, 98 million census forms-both long and short forms-went          out in the mail to about 83 percent of the nation's residences. In addition,          census enumerators personally delivered about 22 million additional forms          to homes that lack street-name and house-number addresses, mostly in rural          and remote areas. These represent about 17 percent of the nation's housing          units. Hundreds of thousands of census takers and support personnel have          been hired to account for the anticipated 118 million housing units and          275 million people across the United States.                     The questionnaires were preceded by an advance letter sent a week or so          earlier. This letter gave residents the option of asking for questionnaires          in five languages besides English: Spanish, Tagalog, Korean, Chinese and          Vietnamese. Later this month (March), the Census Bureau then sent a reminder          card asking residents to mail back the form as soon as possible.                     During March of a census year, the Census Bureau conducts special operations          to count people with no fixed address or who live in dormitories, nursing          homes, prisons, shelters, trailer parks, transient housing and other groups          or non-standard housing.                     After April 1, census workers spend a couple of months trying to locate          and get information from households or families that failed to respond          by mail. If your questionnaire is incomplete, a census employee must contact          you to obtain the missing information. Then these answers are combined          with those on your questionnaire. It is these combined numbers-not your          individual answers-that are published.                     As census methodology has become more sophisticated, researchers have          begun to learn more about who responds and who doesn't. For example, the          overall non-response rate in 1990 was 25.3 percent. Researchers say response-or          lack of response-to the mailed 1990 Census questionnaires was highly correlated          with race and length of time at a residence. Researchers also said that          mail response to the 1990 Census was strongly related to family composition          (the number of parents in the home, the age of the single parent, etc.).                               How Can Homeless and Transient People          Be Counted?                     According to the Census Bureau, it enlists the help of local experts in          finding places where people without housing receive services, such as          emergency and transitional shelters, soup kitchens, regularly-scheduled          mobile food vans and targeted outdoor locations. Census workers go to          these locations to conduct the census.                     Partnerships with community-based organizations are essential to including          migrant and seasonal farm workers in the census. The Census Bureau seeks          the advice of local experts to find areas where migrant and seasonal workers          live and work, including unregistered labor camps, vehicles parked near          work sites and living areas along unnamed roads.                     Census takers interview people staying at campgrounds, fairs and carnivals          and marinas. Every person interviewed has the opportunity to report his          or her permanent address.                      Other Special Groups                     There are a number of other special groups that require special planning.          There are special procedures for ensuring that census information for          people living in remote areas is accurate. For example, in remote Alaska,          the census must be completed before the spring thaw. After the thaw, many          residents are away from their homes hunting or conducting other spring          activities. By then it is too late for counters to contact them.                     And the Census Bureau works with the Department of Defense and the U.S.          Coast Guard to identify living quarters on military installations and          ships. All ocean going, coastal and Great Lake ships take part in what          is known as the Census Maritime Enumeration. In addition, the Census Bureau's          plan accounts for military personnel and federal civilian government employees,          as well as their dependents, who are stationed overseas.                     When necessary, census takers assist residents who need help in completing          the forms. In some facilities, such as jails, the staff distributes census          questionnaires. These staff workers, like all census workers, are sworn          to protect the confidentiality of the individual.                     A complete set of residence rules telling where students, nursing home          residents, military personnel and others are counted can be found on the          Census Bureau's Web site.                      What About Children? Are They Counted?                              While considerable attention has been devoted to the undercount for the          U.S. population overall and to specific sub-groups such as young black          men in inner cities, less attention has been given to the undercount of          children.                     In an attempt to help remedy that problem, the Census Bureau has provided          more than 300,000 Census in Schools kits throughout the country. The purpose          of the kits is to increase participation in the census among children          and parents. ""In 1990, many parents did not record children on their census          questionnaire,"" Bureau Director Kenneth Prewitt said. ""This program is          one way we hope to ensure that every child is counted. We hope parents          will urge their schools and that teachers will urge their principals to          take part in the Census in Schools program.""                     The program provides students with a take-home letter explaining to parents          the importance of an accurate census. The letter is available in English,          Spanish, Chinese, Vietnamese, Tagalog and Korean. Additional take-home          materials provide recreational census activities for students to complete          with their parents. Sent to the schools in February, each program teaching          guide contains lesson plans that address map literacy, community involvement          and information management. Kits are available for grades K-4, 5-8, 9-12.          Custom designed teaching kits were sent to schools in Puerto Rico, the          U.S. Virgin Islands, Guam, American Samoa and the Commonwealth of the          Northern Mariana Islands. (Scholastic Inc. helped to develop the program's          teaching materials most of which can be downloaded from the bureau's website.)                               What Is the Form Like?                     In 2000, the Census Bureau sent out about 83 million short forms (with          seven questions) and 15 million long forms (with 52 questions). Prewitt          says the short form asks for less information than is found on your driver's          license and takes about 10 minutes to complete. The long form takes about          38 minutes, he estimates. Although the rate varies according to population          density, in most areas about 5 out of 6 homes will receive the short form,          while the remaining 1 out of 6 will receive the long form. (In some rural          areas, as many as every other home may receive this long form, because          a larger sample is needed to ensure that these towns and counties get          the same detailed information as more densely populated areas.)                     The questionnaires have room for information on six household members.          If you have more than six living in your home, you should fill in the          additional names, and a Census Bureau representative will contact you          for more information.                     The short form-the shortest in 180 years-contains six population questions          and one housing question. The long form has 31 population questions (including          the six short-form population questions) and 21 housing questions (including          the short-form housing questions). Questions are included on the census          questionnaire only if they serve a legal or programmatic need, according          to census officials. (For information on these reasons, see the Census          Bureau's Web site.)                     For the first time, the 2000 census allowed you to identify yourself as          being more than one race. Participants in the census had the choice of          checking off as many race categories as they wished. Hispanics may be          of any race; therefore, there is one question on Hispanic origin and another          race.                     The only additional documents you need to help you complete the form are          income tax forms and property tax and homeowners' payment records. (Only          a few figures are needed.)                      What If I Have Questions About My Form?                              The Census Bureau will help you. Start by looking at these Help and Information          sites. In addition to the Census Bureau's very comprehensive Web site,          there are also questionnaire assistance centers in your community, and          a toll-free telephone number to call for assistance is written on the          form you received in the mail. If you've lost your form or didn't receive          one, you can call your local or regional center to find out where to get          one.                     When you think about it, participating in Census 2000 is being a part          of history in the making. As the Census 2000 slogan goes: ""It's your future-don't          leave it blank.""                                                                   Census 2000   |   Subjects A to Z    |   Search   |   Product Catalog    |   Data Tools   |   FOIA     |   Quality   |   Privacy · Policies   |   Contact Us   |   Home                                    Source: U.S. Census Bureau, Marketing Services Office        Last Revised:        Tuesday, 14-Jan-2003 15:47:36 EST"
GX022-42-4514292	"T H E   W H I T E   H O U S E                                                                             The Uses of Census Data: An Analytical Review                                                                                                   Help                                Site Map                                Text Only                                                                                                                                                                                                                                                                                                                           April 1, 2000      A Report by the Council of Economic Advisers        PDF Version of Report         (34 kb)           OVERVIEW:        Constitutionally, the purpose of the decennial census is to ensure an   accurate apportionment of seats in the House of Representatives based on state   populations. Since the early 1800s, however, policy makers have recognized that   an accurate census can provide other valuable information to improve the policy   process. Today, policy makers at all levels of government, as well as private   businesses, households, researchers, and nonprofit organizations, rely on an   accurate census in myriad ways that range far beyond the single fact of how   many people live in each state. This report provides a brief overview of these   uses.                   FEDERAL GOVERNMENT USES    Monitoring compliance with     Federal law.  Questions on ancestry, gender, race, Hispanic origin, language     spoken at home, place of birth, citizenship and year of entry provide critical     information for monitoring compliance with the Voting Rights Act, the Civil     Rights Act, and other anti-discrimination and affirmative action plan     requirements.    Assessing economic well being.  Accurate census     data are critical for developing accurate assessments of economic well-being     for the Nation as a whole as well as for different racial, ethnic, and regional     populations.    Assisting families and low-income populations.      Accurate census data are critical for programs that aim to identify areas     eligible for housing assistance and rehabilitation loans; housing subsidies;     job training and employment services; energy cost assistance; and community     economic development. Accurate census data also are critical to allocating     funds for supplemental food programs and other social services for women and     children.    Assisting the elderly, the disabled, and veterans.      Accurate census data are required to determine and forecast the number of     persons eligible for benefits based on age, such as Social Security and     Medicare and to forecast the number of persons eligible for Social Security     disability benefits. They are necessary to develop baselines for reducing     employment barriers faced by persons with disabilities and to allocate funds     for vocational education and rehabilitation programs for disabled workers.     Accurate census data are required to determine where to build veterans     hospitals, to establish baselines for veteran population projections, and to     report to Congress on the needs of selected groups of veterans, such as     Vietnam-era and female veterans.    Education.  The accuracy of     census data affects the allocation of funding for numerous Federal education     programs such as vocational and adult education.    Other.  Census     data on farm residence help USDA assess housing conditions and needs on farms.     Information on place of work and journey to work helps the Federal government     formulate national transportation and energy-use policies.               STATE AND LOCAL GOVERNMENT USES    Drawing legislative     boundaries.  Decisions on redistricting and the determination of state and     local voting district boundaries require accurate census data.        Education.  Accurate census data are critical to local government     agencies and school boards trying to determine the need for new schools,     including what type (elementary, middle, or high school).        Infrastructure, public health and environmental protection, and program     planning.  Numerous state and local government planning responsibilities     depend on accurate census data, including determining the need for schools,     highways, public transportation, hospitals, libraries, and police and fire     protection. Water and sewage disposal information helps identify needs for     water purification, treatment, or sewage facilities. Farm data are used to     allocate funds to land grant colleges, for cooperative extension activities,     and for grants to agricultural experiment stations. Accurate census data make     for better planning and implementation of a variety of programs, including     education and training, health, education, and social services. Accurate census     data help public health officials perform tasks such as locating areas in     danger of ground water contamination and waterborne diseases. They help     environmental agencies analyze energy consumption, identify conservation     opportunities, and forecast energy needs.    Disaster relief.      Accurate census information helps local governments predict transportation     needs in disaster recovery and contingency planning initiatives. The data help     governments and relief agencies in assessing the amount of displacement and the     shelter and recovery needs of populations affected by natural disasters such as     floods, hurricanes, tornadoes, and earthquakes.    Assisting families,     low-income populations, the elderly, the disabled, and veterans.  Accurate     census data are necessary for appropriate state implementation of Federal     programs for these groups in areas such as housing assistance, energy cost     assistance, community development, and employment and social services. Accurate     census data also help city and community officials pinpoint areas that need     special programs such as meals-on-wheels and social service agencies identify     special needs such as telephone access in case of medical emergency.               BUSINESS USES    Product development and marketing.      Accurate census data on where people of different ages live helps businesses of     all kinds to develop and market their products. For example:                      Manufacturers of baby products such as baby food, clothes,       diapers, and toys, and manufacturers of maternity clothes and greeting cards       need accurate information on children as they develop and market their product       lines, as do television producers of children’s programs and planners of       large family amusement parks.               Architects, contractors, and real estate firms need accurate       information on the size and composition of households and their housing as they       design, build, and sell houses and apartments.               Producers of consumer durables such as television sets, washing       machines, and home furnishings benefit from accurate information on households       and their characteristics.               Accurate census information on language spoken at home helps       television and radio stations define foreign language service areas and       marketing companies develop products and services tailored to those who speak       languages other than English.               Forecasting demand.  Businesses forecasting demand for their     products require accurate census data to develop these forecasts. Utilities     depend on accurate census data to develop long-range plans for new facilities     and networks.        Location decisions.  A variety of business location decisions     are improved by accurate census data. Examples include: businesses seeking to     pinpoint areas to gauge potential markets for locating new stores, plants, or     warehouses; businesses interested in finding sites having a labor force with     certain education characteristics; building developers and contractors     selecting sites for new housing developments; and businesses seeking to     pinpoint areas of a city for locating new restaurants specializing in     particular types of ethnic food.        Providing equal opportunities and achieving compliance with     Federal law.          Accurate census data help businesses set up and monitor affirmative     action and anti-discrimination plans. And they help companies to comply with     anti-discrimination legislation such as the Equal Employment Opportunities     Act.        Examples of Business Use of Census Data.  Newspaper accounts     and census questionnaires provide examples of businesses that use census data.       Numerous small businesses responded to a request for examples of     business uses of census data, but so too did some large companies. For example,     one large fast-food chain reported that for the past 20 years they had relied     on decennial censuses to perform market analysis and determine site locations     for new restaurants. The company also has used the Census Bureau’s TIGER     Line files (a digital map database) to merge their own proprietary information     with the detailed social and economic data from the decennial census for small     geographic areas for use in its corporate planning.        Around the time of the last census, a prominent newspaper ran a lead     article in its Business section entitled, ""For Business, Census is a Marketing     Data Motherlode."" The article noted how retailers, such as one large general     merchandise company, use the census to fine-tune neighborhood promotions; how a     large grocery chain used it to study potential sites for new stores; and how     one consumer products firm used it to estimate sales of diapers a decade out.     The article also described how banks use census data to provide a basic     demographic sketch of the neighborhoods around each of their branches.        Examples of uses of census data culled from a sample of monthly     activity reports from the Census Bureau’s Regional Office Information     Services Program include the following:                      An independent television station in Philadelphia that is using       ZIP code level data for a viewer profile to design program and advertising       strategies.               A foreign language newspaper distributor seeking increased       circulation in New York, New Jersey, and Connecticut used census data to list       languages spoken at home in each county of the three states.               A major advertising firm used census data on languages spoken at       home in the Chicago area to develop a new advertising campaign for a       client.               A district sales office for an automobile manufacturer is using       ZIP Code and city profiles for a market analysis that will be used to help       local dealerships develop sales campaigns.               A real estate company in Colorado is using census data to       determine which languages to use on a series of instructional tapes on buying       and selling real estate.                      COMMUNITY GROUP USES         Delivering health, social, and educational services.  In many     cases, private social service agencies and community groups have the same needs     for accurate census data as state and local government agencies that provide     social services. Private groups benefit from accurate census data to set up and     administer assistance programs for children, teens, and older persons; to     provide services that reflect cultural differences; to teach English, and     conduct voter registration drives; to provide housing and job training for     displaced homemakers; to provide veteran support services and promote the need     for veteran services and facilities.        Disaster relief.  As with social services, non-governmental     organizations benefit from accurate census information in much the same way as     governments when planning for and responding to disasters like hurricanes,     tornadoes, floods, and earthquakes.               INDIVIDUAL USES        Location decisions.  Individuals can make better choices about     home-buying, job relocation, or starting a small business if they can take     advantage of accurate census information.               ACADEMIC RESEARCH USES         Accurate census data are vital to researchers in a wide variety of     endeavors. Some of the most important needs include the following:                      Any research requiring comprehensive information at the       neighborhood level must rely on the census, with its tract level       information.              Research on ethnicity or other research requiring reasonable       numbers of observations of relatively small population groups must rely on the       census.              The decennial census is the only consistent source of data for       researchers examining trends over periods of decades.              The census is the best source of information for research on       immigration and mobility.                      USES BY OTHER SURVEYS AND DATA COLLECTION        Serving as an important base for other surveys.  Data from the     decennial Census form a crucial input into the sample designs of other national     surveys such as the Current Population Survey (the source of the nation’s     unemployment statistics), the Survey of Income and Program Participation, the     National Crime Victimization Survey, the Survey of Recent College Graduates,     the Consumer Expenditure Survey (the source for expenditure weights used in     calculating the Consumer Price Index), and statistics complied by the National     Center for Educational Statistics (NCES) and the National Center for Health     Statistics (NCHS).        Calculating rates.  Data from other sources are combined with     data from the Census to compute rates of various indicators. For example, NCHS     uses its own survey data combined with Census data to calculate numerous vital     statistics and rates for health service utilization. Similarly, the Bureau of     Justice Statistics uses Census data to calculate imprisonment and victimization     rates, and the Federal Bureau of Investigation uses Census data to calculate     crime rates.        Creating national estimates.  Census data are used to adjust     surveys to be nationally representative. For example, the NCES uses Census data     to make its survey results on education indicators reflect the total United     States population.        Case Study: The Current Population Survey.  Information on the     labor force, employment, and unemployment is derived from the monthly Current     Population Survey (CPS). The March supplement to the CPS provides information     for calculating the poverty rate and measures of household and family income.     The accuracy of the CPS depends critically on the accuracy of census     information, because all of the population “controls” for a decade     are derived from the previous decennial census. These population controls are     then updated monthly using estimates of births, deaths, and migration. The BLS     has incorporated information about the undercount in the 1990 census into the     CPS.        BLS Commissioner Abraham has advised Census Director Prewitt that if     the BLS had not incorporated the undercount, and, instead, used the official     1990 census population estimates used for apportionment, its estimate of the     working age population would have been too low by 2.1 million. Labor force     information for persons of Hispanic origin and blacks would have been affected     disproportionately because these groups make up three-fourths of persons not     counted in the official statistics. Without information on the undercount, BLS     says its estimates of the overall level of employment and unemployment would     have been too low, and the geographic and demographic distribution of     unemployment (and other measures) shown in their data would have been     inaccurate. Moreover these errors would have persisted for (at least) the next     10 years.         Unemployment statistics from the CPS are included in the allocation     formulas used to distribute funds in many Federal programs. Use of inaccurate     population estimates could cause a shift of several percent in a state’s     allocation. Many Federal programs are tied to the poverty rate, which could     also be affected by inaccurate population counts. This and other information     derived from the CPS affects evaluations of such initiatives as welfare reform,     health insurance legislation, and minimum wage legislation.                  President and First Lady  |  Vice President and Mrs. Gore Record of Progress  |  The Briefing Room Gateway to Government  |  Contacting the White House White House for Kids  |  White House History White House Tours  |  Help  |  Text Only Privacy Statement"
GX000-71-13174037	Helping You                Use Census Bureau Data                                                                               Find out how                  local governments, community groups, businesses and others have                  utilized data from the Census Bureau to locate facilities, apply                  for grants, or to conduct research. See examples of how data have                  been used by decision-makers to answer key questions in ways                  that benefit business, the individual or the community.                                                                            How Do I                Use Data For...                                                                                                               Marketing and Business Development                                                                           Identifying and Locating Target                    Markets                     Site Location and Relocation                     Locating Distributors and Resellers                     Evaluating Market Share                     New Business Opportunities and                    Expansion                     Streamlining and Reconfiguring                    Business                                                                                                                         Economic Development                                                                          Attracting New Business                     Infrastructure                                                                                                                         Social                  Services                                                                                                             Applying for Grants                                       Providing Health Services                     Providing Education                     Identifying at Risk/Underserved                    Populations                                                                                                         Public                  Policy                                                                          Public Policy                                                                                                                                                  How Do I                Use Data From...                                                                             Census                Data Sources                                                       Census 2000                     American Community Survey                     Economic Census                     TIGER                     American Housing Survey                     International Programs                                                                                                                                   Got a Success                Story?                                                                                                If you have used Census Bureau information in your business, your                  community or elsewhere, we'd like to learn about it.                  Tell                  Us Your Story                                                                                                                                                          Census        Links                             Case Studies in      PDF       State        & County QuickFacts               Census        2000 Gateway               Economic        Census               County        Business Patterns               Imports        & Exports               American        FactFinder           American        Community Survey         Sales      Catalog                About        Data                      Census        Basics               Data        Content               Comparing        Data               Understanding        Census Geography                Tutorials                      Using        Census mapping resources               Getting        local demographic data               Getting        local business data           Accessing        Census 2000 Demographic Profiles                                                Contact        Info           U.S.        Census Bureau         webmaster@census.gov         301-763-INFO (4636)                                                                                 People           |  Housing  |  Business           |  Geography  |  News           |  Subjects A to Z           |  Search  |  Catalog           |  Data Tools  |  Census          Home                                                          Source: U.S. Census Bureau          Marketing Services Office          Created: July 2, 2003                   Last revised:          December 09 2003
