id	title	body
FW14-e064-7215-05	Squamous Cell Carcinoma	 
FW14-e064-7215-01	Cutaneous Squamous Cell Carcinoma	 
FW14-e064-7215-04	Oral Squamous Cell Carcinoma	 
FW14-e064-7215-07	Squamous Cell Carcinoma of the Oral Cavity	 
FW14-e064-7215-08	Squamous Cell Carcinoma of the Skin	 
FW14-e064-7215-09	Squamous Cell Carcinoma of the Tongue	 
FW14-e064-7197-02	Contraceptive Diaphragm Cleaning	 
FW14-e064-7215-02	Invasive Squamous Cell Carcinoma of the Penis	 
FW14-e064-7215-03	Nail Squamous Cell Carcinoma	 
FW14-e064-7215-06	Squamous Cell Carcinoma of the Nail	 
FW14-e064-7216-05	Salmonella typhi	 
FW14-e064-7216-04	Salmonella partyphi	 
FW14-e064-7216-03	Salmonella Food Poisoning	 
FW14-e064-7216-02	Salmonella	 
FW14-e064-7216-01	Antibiotic Resistant Salmonella	 
FW14-e064-7015-01	Intravenous Therapy Protocol in Pediatric Dehydration	 
FW14-e064-7015-02	Paroxysmal Supraventricular Tachycardia in the Adult	 
FW14-e064-7197-01	Contraceptive Diaphragm	 
FW14-e064-7015-05	Supraventricular Tachycardia Management in the Child	 
FW14-e064-7015-04	Supraventricular Tachycardia Management in the Adult	 
FW14-e064-7015-03	Supraventricular Tachycardia in the Adult	 
FW14-e064-7263-01	Hospital Acquired Pneumonia	 
